,episode,iteration,reward,gamma
0,95.0,1.0,-1.0,0.4
1,95.0,2.0,-1.4,0.4
2,95.0,3.0,-1.56,0.4
3,95.0,4.0,-1.624,0.4
4,95.0,5.0,-1.6496000000000002,0.4
5,95.0,6.0,-1.6598400000000002,0.4
6,95.0,7.0,-1.6639360000000003,0.4
7,95.0,8.0,-1.6655744000000003,0.4
8,95.0,9.0,-1.6662297600000004,0.4
9,95.0,10.0,-1.6664919040000004,0.4
10,95.0,11.0,-1.6665967616000004,0.4
11,95.0,12.0,-1.6666387046400004,0.4
12,95.0,13.0,-1.6666554818560004,0.4
13,95.0,14.0,-1.6666621927424004,0.4
14,95.0,15.0,-1.6666648770969603,0.4
15,95.0,16.0,-1.6666659508387842,0.4
16,95.0,17.0,-1.6666663803355137,0.4
17,95.0,18.0,-1.6666665521342057,0.4
18,95.0,19.0,-1.6666666208536824,0.4
19,95.0,20.0,-1.6666666483414732,0.4
20,95.0,21.0,-1.6666666593365895,0.4
21,95.0,22.0,-1.6666666637346361,0.4
22,95.0,23.0,-1.6666666654938547,0.4
23,95.0,24.0,-1.6666666661975422,0.4
24,95.0,25.0,-1.6666666664790173,0.4
25,95.0,26.0,-1.6666666665916072,0.4
26,95.0,27.0,-1.6666666666366432,0.4
27,95.0,28.0,-1.6666666666546577,0.4
28,95.0,29.0,-1.6666666666618635,0.4
29,95.0,30.0,-1.6666666666647458,0.4
30,95.0,31.0,-1.6666666666658987,0.4
31,95.0,32.0,-1.6666666666663599,0.4
32,95.0,33.0,-1.6666666666665444,0.4
33,95.0,34.0,-1.6666666666666181,0.4
34,95.0,35.0,-1.6666666666666476,0.4
35,95.0,36.0,-1.6666666666666594,0.4
36,95.0,37.0,-1.666666666666664,0.4
37,95.0,38.0,-1.666666666666666,0.4
38,95.0,39.0,-1.6666666666666667,0.4
39,95.0,40.0,-1.666666666666667,0.4
40,95.0,41.0,-1.6666666666666672,0.4
41,95.0,42.0,-1.6666666666666672,0.4
42,95.0,43.0,-1.6666666666666672,0.4
43,95.0,44.0,-1.6666666666666672,0.4
44,95.0,45.0,-1.6666666666666672,0.4
45,95.0,46.0,-1.6666666666666672,0.4
46,95.0,47.0,-1.6666666666666672,0.4
47,95.0,48.0,-1.6666666666666672,0.4
48,95.0,49.0,-1.6666666666666672,0.4
49,95.0,50.0,-1.6666666666666672,0.4
50,95.0,51.0,-1.6666666666666672,0.4
51,95.0,52.0,-1.6666666666666672,0.4
52,95.0,53.0,-1.6666666666666672,0.4
53,95.0,54.0,-1.6666666666666672,0.4
54,95.0,55.0,-1.6666666666666672,0.4
55,95.0,56.0,-1.6666666666666672,0.4
56,95.0,57.0,-1.6666666666666672,0.4
57,95.0,58.0,-1.6666666666666672,0.4
58,95.0,59.0,-1.6666666666666672,0.4
59,95.0,60.0,-1.6666666666666672,0.4
60,95.0,61.0,-1.6666666666666672,0.4
61,95.0,62.0,-1.6666666666666672,0.4
62,95.0,63.0,-1.6666666666666672,0.4
63,95.0,64.0,-1.6666666666666672,0.4
