,episode,iteration,reward,gamma
0,65.0,1.0,-1.0,0.5
1,65.0,2.0,-1.5,0.5
2,65.0,3.0,-1.75,0.5
3,65.0,4.0,-1.875,0.5
4,65.0,5.0,-1.9375,0.5
5,65.0,6.0,-1.96875,0.5
6,65.0,7.0,-1.984375,0.5
7,65.0,8.0,-1.9921875,0.5
8,65.0,9.0,-1.99609375,0.5
9,65.0,10.0,-1.998046875,0.5
10,65.0,11.0,-1.9990234375,0.5
11,65.0,12.0,-1.99951171875,0.5
12,65.0,13.0,-1.999755859375,0.5
13,65.0,14.0,-1.9998779296875,0.5
14,65.0,15.0,-1.99993896484375,0.5
15,65.0,16.0,-1.999969482421875,0.5
16,65.0,17.0,-1.999664306640625,0.5
