,episode,iteration,reward,gamma
0,19.0,1.0,-1.0,0.4
1,19.0,2.0,-1.4,0.4
2,19.0,3.0,-1.56,0.4
3,19.0,4.0,-1.624,0.4
4,19.0,5.0,-1.6496000000000002,0.4
5,19.0,6.0,-1.6598400000000002,0.4
6,19.0,7.0,-1.6639360000000003,0.4
7,19.0,8.0,-1.6655744000000003,0.4
8,19.0,9.0,-1.6662297600000004,0.4
9,19.0,10.0,-1.6664919040000004,0.4
10,19.0,11.0,-1.6665967616000004,0.4
11,19.0,12.0,-1.6666387046400004,0.4
12,19.0,13.0,-1.6666554818560004,0.4
13,19.0,14.0,-1.6666621927424004,0.4
14,19.0,15.0,-1.6666648770969603,0.4
15,19.0,16.0,-1.6666659508387842,0.4
16,19.0,17.0,-1.6666663803355137,0.4
17,19.0,18.0,-1.6666665521342057,0.4
18,19.0,19.0,-1.6666666208536824,0.4
19,19.0,20.0,-1.6666666483414732,0.4
20,19.0,21.0,-1.6666666593365895,0.4
21,19.0,22.0,-1.6666666637346361,0.4
22,19.0,23.0,-1.6666666654938547,0.4
23,19.0,24.0,-1.6666666661975422,0.4
24,19.0,25.0,-1.6666666664790173,0.4
25,19.0,26.0,-1.6666666665916072,0.4
26,19.0,27.0,-1.6666666666366432,0.4
27,19.0,28.0,-1.6666666666546577,0.4
28,19.0,29.0,-1.6666666666618635,0.4
29,19.0,30.0,-1.6666666666647458,0.4
30,19.0,31.0,-1.6666666666658987,0.4
31,19.0,32.0,-1.6666666666663599,0.4
32,19.0,33.0,-1.6666666666665444,0.4
33,19.0,34.0,-1.6666666666666181,0.4
34,19.0,35.0,-1.6666666666666476,0.4
35,19.0,36.0,-1.6666666666666594,0.4
36,19.0,37.0,-1.666666666666664,0.4
37,19.0,38.0,-1.666666666666666,0.4
38,19.0,39.0,-1.6666666666666667,0.4
39,19.0,40.0,-1.666666666666667,0.4
40,19.0,41.0,-1.6666666666666672,0.4
41,19.0,42.0,-1.6666666666666672,0.4
42,19.0,43.0,-1.6666666666666672,0.4
43,19.0,44.0,-1.6666666666666672,0.4
44,19.0,45.0,-1.6666666666666672,0.4
45,19.0,46.0,-1.6666666666666672,0.4
46,19.0,47.0,-1.6666666666666672,0.4
47,19.0,48.0,-1.6666666666666672,0.4
48,19.0,49.0,-1.6666666666666672,0.4
49,19.0,50.0,-1.6666666666666672,0.4
50,19.0,51.0,-1.6666666666666672,0.4
51,19.0,52.0,-1.6666666666666672,0.4
52,19.0,53.0,-1.6666666666666672,0.4
53,19.0,54.0,-1.6666666666666672,0.4
54,19.0,55.0,-1.6666666666666672,0.4
55,19.0,56.0,-1.6666666666666672,0.4
56,19.0,57.0,-1.6666666666666672,0.4
57,19.0,58.0,-1.6666666666666672,0.4
58,19.0,59.0,-1.6666666666666672,0.4
59,19.0,60.0,-1.6666666666666672,0.4
60,19.0,61.0,-1.6666666666666672,0.4
61,19.0,62.0,-1.6666666666666672,0.4
62,19.0,63.0,-1.6666666666666672,0.4
63,19.0,64.0,-1.6666666666666672,0.4
64,19.0,65.0,-1.6666666666666672,0.4
65,19.0,66.0,-1.6666666666666672,0.4
66,19.0,67.0,-1.6666666666666672,0.4
67,19.0,68.0,-1.6666666666666672,0.4
68,19.0,69.0,-1.6666666666666672,0.4
69,19.0,70.0,-1.6666666666666672,0.4
70,19.0,71.0,-1.6666666666666672,0.4
71,19.0,72.0,-1.6666666666666672,0.4
72,19.0,73.0,-1.6666666666666672,0.4
73,19.0,74.0,-1.6666666666666672,0.4
74,19.0,75.0,-1.6666666666666672,0.4
75,19.0,76.0,-1.6666666666666672,0.4
76,19.0,77.0,-1.6666666666666672,0.4
77,19.0,78.0,-1.6666666666666672,0.4
78,19.0,79.0,-1.6666666666666672,0.4
79,19.0,80.0,-1.6666666666666672,0.4
80,19.0,81.0,-1.6666666666666672,0.4
81,19.0,82.0,-1.6666666666666672,0.4
82,19.0,83.0,-1.6666666666666672,0.4
83,19.0,84.0,-1.6666666666666672,0.4
84,19.0,85.0,-1.6666666666666672,0.4
85,19.0,86.0,-1.6666666666666672,0.4
86,19.0,87.0,-1.6666666666666672,0.4
87,19.0,88.0,-1.6666666666666672,0.4
88,19.0,89.0,-1.6666666666666672,0.4
89,19.0,90.0,-1.6666666666666672,0.4
90,19.0,91.0,-1.6666666666666672,0.4
91,19.0,92.0,-1.6666666666666672,0.4
92,19.0,93.0,-1.6666666666666672,0.4
93,19.0,94.0,-1.6666666666666672,0.4
94,19.0,95.0,-1.6666666666666672,0.4
95,19.0,96.0,-1.6666666666666672,0.4
96,19.0,97.0,-1.6666666666666672,0.4
