,episode,iteration,reward,gamma
0,96.0,1.0,-1.0,0.4
1,96.0,2.0,-1.4,0.4
2,96.0,3.0,-1.56,0.4
3,96.0,4.0,-1.624,0.4
4,96.0,5.0,-1.6496000000000002,0.4
5,96.0,6.0,-1.6598400000000002,0.4
6,96.0,7.0,-1.6639360000000003,0.4
7,96.0,8.0,-1.6655744000000003,0.4
8,96.0,9.0,-1.6662297600000004,0.4
9,96.0,10.0,-1.6664919040000004,0.4
10,96.0,11.0,-1.6665967616000004,0.4
11,96.0,12.0,-1.6666387046400004,0.4
12,96.0,13.0,-1.6666554818560004,0.4
13,96.0,14.0,-1.6666621927424004,0.4
14,96.0,15.0,-1.6666648770969603,0.4
15,96.0,16.0,-1.6666659508387842,0.4
16,96.0,17.0,-1.6666663803355137,0.4
17,96.0,18.0,-1.6666665521342057,0.4
18,96.0,19.0,-1.6666666208536824,0.4
19,96.0,20.0,-1.6666666483414732,0.4
20,96.0,21.0,-1.6666666593365895,0.4
21,96.0,22.0,-1.6666666637346361,0.4
22,96.0,23.0,-1.6666666654938547,0.4
23,96.0,24.0,-1.6666666661975422,0.4
24,96.0,25.0,-1.6666666664790173,0.4
25,96.0,26.0,-1.6666666665916072,0.4
26,96.0,27.0,-1.6666666666366432,0.4
27,96.0,28.0,-1.6666666666546577,0.4
28,96.0,29.0,-1.6666666666618635,0.4
29,96.0,30.0,-1.6666666666647458,0.4
30,96.0,31.0,-1.6666666666658987,0.4
31,96.0,32.0,-1.6666666666663599,0.4
32,96.0,33.0,-1.6666666666665444,0.4
33,96.0,34.0,-1.6666666666666181,0.4
34,96.0,35.0,-1.6666666666666476,0.4
35,96.0,36.0,-1.6666666666666594,0.4
36,96.0,37.0,-1.666666666666664,0.4
37,96.0,38.0,-1.666666666666666,0.4
38,96.0,39.0,-1.6666666666666667,0.4
39,96.0,40.0,-1.666666666666667,0.4
40,96.0,41.0,-1.6666666666666672,0.4
41,96.0,42.0,-1.6666666666666672,0.4
42,96.0,43.0,-1.6666666666666672,0.4
43,96.0,44.0,-1.6666666666666672,0.4
44,96.0,45.0,-1.6666666666666672,0.4
45,96.0,46.0,-1.6666666666666672,0.4
46,96.0,47.0,-1.6666666666666672,0.4
47,96.0,48.0,-1.6666666666666672,0.4
48,96.0,49.0,-1.6666666666666672,0.4
49,96.0,50.0,-1.6666666666666672,0.4
50,96.0,51.0,-1.6666666666666672,0.4
51,96.0,52.0,-1.6666666666666672,0.4
52,96.0,53.0,-1.6666666666666672,0.4
53,96.0,54.0,-1.6666666666666672,0.4
54,96.0,55.0,-1.6666666666666672,0.4
55,96.0,56.0,-1.6666666666666672,0.4
56,96.0,57.0,-1.6666666666666672,0.4
57,96.0,58.0,-1.6666666666666672,0.4
58,96.0,59.0,-1.6666666666666672,0.4
59,96.0,60.0,-1.6666666666666672,0.4
60,96.0,61.0,-1.6666666666666672,0.4
61,96.0,62.0,-1.6666666666666672,0.4
62,96.0,63.0,-1.6666666666666672,0.4
63,96.0,64.0,-1.6666666666666672,0.4
64,96.0,65.0,-1.6666666666666672,0.4
65,96.0,66.0,-1.6666666666666672,0.4
66,96.0,67.0,-1.6666666666666672,0.4
67,96.0,68.0,-1.6666666666666672,0.4
68,96.0,69.0,-1.6666666666666672,0.4
69,96.0,70.0,-1.6666666666666672,0.4
70,96.0,71.0,-1.6666666666666672,0.4
71,96.0,72.0,-1.6666666666666672,0.4
72,96.0,73.0,-1.6666666666666672,0.4
73,96.0,74.0,-1.6666666666666672,0.4
74,96.0,75.0,-1.6666666666666672,0.4
75,96.0,76.0,-1.6666666666666672,0.4
76,96.0,77.0,-1.6666666666666672,0.4
77,96.0,78.0,-1.6666666666666672,0.4
78,96.0,79.0,-1.6666666666666672,0.4
79,96.0,80.0,-1.6666666666666672,0.4
80,96.0,81.0,-1.6666666666666672,0.4
81,96.0,82.0,-1.6666666666666672,0.4
82,96.0,83.0,-1.6666666666666672,0.4
83,96.0,84.0,-1.6666666666666672,0.4
84,96.0,85.0,-1.6666666666666672,0.4
85,96.0,86.0,-1.6666666666666672,0.4
86,96.0,87.0,-1.6666666666666672,0.4
87,96.0,88.0,-1.6666666666666672,0.4
88,96.0,89.0,-1.6666666666666672,0.4
89,96.0,90.0,-1.6666666666666672,0.4
90,96.0,91.0,-1.6666666666666672,0.4
91,96.0,92.0,-1.6666666666666672,0.4
92,96.0,93.0,-1.6666666666666672,0.4
93,96.0,94.0,-1.6666666666666672,0.4
94,96.0,95.0,-1.6666666666666672,0.4
95,96.0,96.0,-1.6666666666666672,0.4
96,96.0,97.0,-1.6666666666666672,0.4
97,96.0,98.0,-1.6666666666666672,0.4
98,96.0,99.0,-1.6666666666666672,0.4
99,96.0,100.0,-1.6666666666666672,0.4
100,96.0,101.0,-1.6666666666666672,0.4
101,96.0,102.0,-1.6666666666666672,0.4
102,96.0,103.0,-1.6666666666666672,0.4
103,96.0,104.0,-1.6666666666666672,0.4
104,96.0,105.0,-1.6666666666666672,0.4
105,96.0,106.0,-1.6666666666666672,0.4
106,96.0,107.0,-1.6666666666666672,0.4
107,96.0,108.0,-1.6666666666666672,0.4
108,96.0,109.0,-1.6666666666666672,0.4
109,96.0,110.0,-1.6666666666666672,0.4
110,96.0,111.0,-1.6666666666666672,0.4
111,96.0,112.0,-1.6666666666666672,0.4
112,96.0,113.0,-1.6666666666666672,0.4
113,96.0,114.0,-1.6666666666666672,0.4
114,96.0,115.0,-1.6666666666666672,0.4
115,96.0,116.0,-1.6666666666666672,0.4
116,96.0,117.0,-1.6666666666666672,0.4
117,96.0,118.0,-1.6666666666666672,0.4
118,96.0,119.0,-1.6666666666666672,0.4
119,96.0,120.0,-1.6666666666666672,0.4
120,96.0,121.0,-1.6666666666666672,0.4
121,96.0,122.0,-1.6666666666666672,0.4
122,96.0,123.0,-1.6666666666666672,0.4
123,96.0,124.0,-1.6666666666666672,0.4
124,96.0,125.0,-1.6666666666666672,0.4
125,96.0,126.0,-1.6666666666666672,0.4
126,96.0,127.0,-1.6666666666666672,0.4
127,96.0,128.0,-1.6666666666666672,0.4
128,96.0,129.0,-1.6666666666666672,0.4
129,96.0,130.0,-1.6666666666666672,0.4
130,96.0,131.0,-1.6666666666666672,0.4
131,96.0,132.0,-1.6666666666666672,0.4
132,96.0,133.0,-1.6666666666666672,0.4
133,96.0,134.0,-1.6666666666666672,0.4
134,96.0,135.0,-1.6666666666666672,0.4
135,96.0,136.0,-1.6666666666666672,0.4
136,96.0,137.0,-1.6666666666666672,0.4
137,96.0,138.0,-1.6666666666666672,0.4
138,96.0,139.0,-1.6666666666666672,0.4
139,96.0,140.0,-1.6666666666666672,0.4
140,96.0,141.0,-1.6666666666666672,0.4
141,96.0,142.0,-1.6666666666666672,0.4
142,96.0,143.0,-1.6666666666666672,0.4
143,96.0,144.0,-1.6666666666666672,0.4
144,96.0,145.0,-1.6666666666666672,0.4
145,96.0,146.0,-1.6666666666666672,0.4
146,96.0,147.0,-1.6666666666666672,0.4
147,96.0,148.0,-1.6666666666666672,0.4
148,96.0,149.0,-1.6666666666666672,0.4
149,96.0,150.0,-1.6666666666666672,0.4
150,96.0,151.0,-1.6666666666666672,0.4
151,96.0,152.0,-1.6666666666666672,0.4
152,96.0,153.0,-1.6666666666666672,0.4
153,96.0,154.0,-1.6666666666666672,0.4
154,96.0,155.0,-1.6666666666666672,0.4
155,96.0,156.0,-1.6666666666666672,0.4
156,96.0,157.0,-1.6666666666666672,0.4
157,96.0,158.0,-1.6666666666666672,0.4
158,96.0,159.0,-1.6666666666666672,0.4
159,96.0,160.0,-1.6666666666666672,0.4
160,96.0,161.0,-1.6666666666666672,0.4
161,96.0,162.0,-1.6666666666666672,0.4
162,96.0,163.0,-1.6666666666666672,0.4
163,96.0,164.0,-1.6666666666666672,0.4
164,96.0,165.0,-1.6666666666666672,0.4
165,96.0,166.0,-1.6666666666666672,0.4
166,96.0,167.0,-1.6666666666666672,0.4
167,96.0,168.0,-1.6666666666666672,0.4
168,96.0,169.0,-1.6666666666666672,0.4
169,96.0,170.0,-1.6666666666666672,0.4
170,96.0,171.0,-1.6666666666666672,0.4
171,96.0,172.0,-1.6666666666666672,0.4
172,96.0,173.0,-1.6666666666666672,0.4
173,96.0,174.0,-1.6666666666666672,0.4
174,96.0,175.0,-1.6666666666666672,0.4
175,96.0,176.0,-1.6666666666666672,0.4
176,96.0,177.0,-1.6666666666666672,0.4
177,96.0,178.0,-1.6666666666666672,0.4
178,96.0,179.0,-1.6666666666666672,0.4
179,96.0,180.0,-1.6666666666666672,0.4
180,96.0,181.0,-1.6666666666666672,0.4
181,96.0,182.0,-1.6666666666666672,0.4
182,96.0,183.0,-1.6666666666666672,0.4
183,96.0,184.0,-1.6666666666666672,0.4
184,96.0,185.0,-1.6666666666666672,0.4
185,96.0,186.0,-1.6666666666666672,0.4
186,96.0,187.0,-1.6666666666666672,0.4
187,96.0,188.0,-1.6666666666666672,0.4
188,96.0,189.0,-1.6666666666666672,0.4
189,96.0,190.0,-1.6666666666666672,0.4
190,96.0,191.0,-1.6666666666666672,0.4
191,96.0,192.0,-1.6666666666666672,0.4
192,96.0,193.0,-1.6666666666666672,0.4
193,96.0,194.0,-1.6666666666666672,0.4
194,96.0,195.0,-1.6666666666666672,0.4
195,96.0,196.0,-1.6666666666666672,0.4
196,96.0,197.0,-1.6666666666666672,0.4
197,96.0,198.0,-1.6666666666666672,0.4
198,96.0,199.0,-1.6666666666666672,0.4
199,96.0,200.0,-1.6666666666666672,0.4
