,episode,iteration,reward,gamma
164,99.0,165.0,-1.6666666666666672,0.4
165,99.0,166.0,-1.6666666666666672,0.4
166,99.0,167.0,-1.6666666666666672,0.4
167,99.0,168.0,-1.6666666666666672,0.4
168,99.0,169.0,-1.6666666666666672,0.4
169,99.0,170.0,-1.6666666666666672,0.4
170,99.0,171.0,-1.6666666666666672,0.4
171,99.0,172.0,-1.6666666666666672,0.4
172,99.0,173.0,-1.6666666666666672,0.4
173,99.0,174.0,-1.6666666666666672,0.4
174,99.0,175.0,-1.6666666666666672,0.4
175,99.0,176.0,-1.6666666666666672,0.4
176,99.0,177.0,-1.6666666666666672,0.4
177,99.0,178.0,-1.6666666666666672,0.4
178,99.0,179.0,-1.6666666666666672,0.4
179,99.0,180.0,-1.6666666666666672,0.4
180,99.0,181.0,-1.6666666666666672,0.4
181,99.0,182.0,-1.6666666666666672,0.4
182,99.0,183.0,-1.6666666666666672,0.4
183,99.0,184.0,-1.6666666666666672,0.4
184,99.0,185.0,-1.6666666666666672,0.4
185,99.0,186.0,-1.6666666666666672,0.4
186,99.0,187.0,-1.6666666666666672,0.4
187,99.0,188.0,-1.6666666666666672,0.4
188,99.0,189.0,-1.6666666666666672,0.4
189,99.0,190.0,-1.6666666666666672,0.4
190,99.0,191.0,-1.6666666666666672,0.4
191,99.0,192.0,-1.6666666666666672,0.4
192,99.0,193.0,-1.6666666666666672,0.4
193,99.0,194.0,-1.6666666666666672,0.4
194,99.0,195.0,-1.6666666666666672,0.4
195,99.0,196.0,-1.6666666666666672,0.4
196,99.0,197.0,-1.6666666666666672,0.4
197,99.0,198.0,-1.6666666666666672,0.4
198,99.0,199.0,-1.6666666666666672,0.4
199,99.0,200.0,-1.6666666666666672,0.4
