,episode,iteration,reward,gamma
0,67.0,1.0,-1.0,0.4
1,67.0,2.0,-1.4,0.4
2,67.0,3.0,-1.56,0.4
3,67.0,4.0,-1.624,0.4
4,67.0,5.0,-1.6496000000000002,0.4
5,67.0,6.0,-1.6598400000000002,0.4
6,67.0,7.0,-1.6639360000000003,0.4
7,67.0,8.0,-1.6655744000000003,0.4
8,67.0,9.0,-1.6662297600000004,0.4
9,67.0,10.0,-1.6664919040000004,0.4
10,67.0,11.0,-1.6665967616000004,0.4
11,67.0,12.0,-1.6666387046400004,0.4
12,67.0,13.0,-1.6666554818560004,0.4
13,67.0,14.0,-1.6666621927424004,0.4
14,67.0,15.0,-1.6666648770969603,0.4
15,67.0,16.0,-1.6666659508387842,0.4
16,67.0,17.0,-1.6666663803355137,0.4
17,67.0,18.0,-1.6666665521342057,0.4
18,67.0,19.0,-1.6666666208536824,0.4
19,67.0,20.0,-1.6666666483414732,0.4
20,67.0,21.0,-1.6666666593365895,0.4
21,67.0,22.0,-1.6666666637346361,0.4
22,67.0,23.0,-1.6666666654938547,0.4
23,67.0,24.0,-1.6666666661975422,0.4
24,67.0,25.0,-1.6666666664790173,0.4
25,67.0,26.0,-1.6666666665916072,0.4
26,67.0,27.0,-1.6666666666366432,0.4
27,67.0,28.0,-1.6666666666546577,0.4
28,67.0,29.0,-1.6666666666618635,0.4
29,67.0,30.0,-1.6666666666647458,0.4
30,67.0,31.0,-1.6666666666658987,0.4
31,67.0,32.0,-1.6666666666663599,0.4
32,67.0,33.0,-1.6666666666665444,0.4
33,67.0,34.0,-1.6666666666666181,0.4
34,67.0,35.0,-1.6666666666666476,0.4
35,67.0,36.0,-1.6666666666666594,0.4
36,67.0,37.0,-1.666666666666664,0.4
37,67.0,38.0,-1.666666666666666,0.4
38,67.0,39.0,-1.6666666666666667,0.4
39,67.0,40.0,-1.666666666666667,0.4
40,67.0,41.0,-1.6666666666666672,0.4
41,67.0,42.0,-1.6666666666666672,0.4
42,67.0,43.0,-1.6666666666666672,0.4
43,67.0,44.0,-1.6666666666666672,0.4
44,67.0,45.0,-1.6666666666666672,0.4
45,67.0,46.0,-1.6666666666666672,0.4
46,67.0,47.0,-1.6666666666666672,0.4
47,67.0,48.0,-1.6666666666666672,0.4
48,67.0,49.0,-1.6666666666666672,0.4
49,67.0,50.0,-1.6666666666666672,0.4
50,67.0,51.0,-1.6666666666666672,0.4
51,67.0,52.0,-1.6666666666666672,0.4
52,67.0,53.0,-1.6666666666666672,0.4
53,67.0,54.0,-1.6666666666666672,0.4
54,67.0,55.0,-1.6666666666666672,0.4
55,67.0,56.0,-1.6666666666666672,0.4
56,67.0,57.0,-1.6666666666666672,0.4
57,67.0,58.0,-1.6666666666666672,0.4
58,67.0,59.0,-1.6666666666666672,0.4
59,67.0,60.0,-1.6666666666666672,0.4
60,67.0,61.0,-1.6666666666666672,0.4
61,67.0,62.0,-1.6666666666666672,0.4
62,67.0,63.0,-1.6666666666666672,0.4
63,67.0,64.0,-1.6666666666666672,0.4
64,67.0,65.0,-1.6666666666666672,0.4
65,67.0,66.0,-1.6666666666666672,0.4
66,67.0,67.0,-1.6666666666666672,0.4
67,67.0,68.0,-1.6666666666666672,0.4
68,67.0,69.0,-1.6666666666666672,0.4
69,67.0,70.0,-1.6666666666666672,0.4
70,67.0,71.0,-1.6666666666666672,0.4
71,67.0,72.0,-1.6666666666666672,0.4
72,67.0,73.0,-1.6666666666666672,0.4
73,67.0,74.0,-1.6666666666666672,0.4
74,67.0,75.0,-1.6666666666666672,0.4
75,67.0,76.0,-1.6666666666666672,0.4
76,67.0,77.0,-1.6666666666666672,0.4
77,67.0,78.0,-1.6666666666666672,0.4
78,67.0,79.0,-1.6666666666666672,0.4
79,67.0,80.0,-1.6666666666666672,0.4
80,67.0,81.0,-1.6666666666666672,0.4
81,67.0,82.0,-1.6666666666666672,0.4
82,67.0,83.0,-1.6666666666666672,0.4
83,67.0,84.0,-1.6666666666666672,0.4
84,67.0,85.0,-1.6666666666666672,0.4
85,67.0,86.0,-1.6666666666666672,0.4
86,67.0,87.0,-1.6666666666666672,0.4
87,67.0,88.0,-1.6666666666666672,0.4
88,67.0,89.0,-1.6666666666666672,0.4
89,67.0,90.0,-1.6666666666666672,0.4
90,67.0,91.0,-1.6666666666666672,0.4
91,67.0,92.0,-1.6666666666666672,0.4
92,67.0,93.0,-1.6666666666666672,0.4
93,67.0,94.0,-1.6666666666666672,0.4
94,67.0,95.0,-1.6666666666666672,0.4
95,67.0,96.0,-1.6666666666666672,0.4
96,67.0,97.0,-1.6666666666666672,0.4
97,67.0,98.0,-1.6666666666666672,0.4
98,67.0,99.0,-1.6666666666666672,0.4
99,67.0,100.0,-1.6666666666666672,0.4
100,67.0,101.0,-1.6666666666666672,0.4
101,67.0,102.0,-1.6666666666666672,0.4
102,67.0,103.0,-1.6666666666666672,0.4
103,67.0,104.0,-1.6666666666666672,0.4
104,67.0,105.0,-1.6666666666666672,0.4
105,67.0,106.0,-1.6666666666666672,0.4
106,67.0,107.0,-1.6666666666666672,0.4
