,episode,iteration,reward,gamma
0,87.0,1.0,-1.0,0.4
1,87.0,2.0,-1.4,0.4
2,87.0,3.0,-1.56,0.4
3,87.0,4.0,-1.624,0.4
4,87.0,5.0,-1.6496000000000002,0.4
5,87.0,6.0,-1.6598400000000002,0.4
6,87.0,7.0,-1.6639360000000003,0.4
7,87.0,8.0,-1.6655744000000003,0.4
8,87.0,9.0,-1.6662297600000004,0.4
9,87.0,10.0,-1.6664919040000004,0.4
10,87.0,11.0,-1.6665967616000004,0.4
11,87.0,12.0,-1.6666387046400004,0.4
12,87.0,13.0,-1.6666554818560004,0.4
13,87.0,14.0,-1.6666621927424004,0.4
14,87.0,15.0,-1.6666648770969603,0.4
15,87.0,16.0,-1.6666659508387842,0.4
16,87.0,17.0,-1.6666663803355137,0.4
17,87.0,18.0,-1.6666665521342057,0.4
18,87.0,19.0,-1.6666666208536824,0.4
19,87.0,20.0,-1.6666666483414732,0.4
20,87.0,21.0,-1.6666666593365895,0.4
21,87.0,22.0,-1.6666666637346361,0.4
22,87.0,23.0,-1.6666666654938547,0.4
23,87.0,24.0,-1.6666666661975422,0.4
24,87.0,25.0,-1.6666666664790173,0.4
25,87.0,26.0,-1.6666666665916072,0.4
26,87.0,27.0,-1.6666666666366432,0.4
27,87.0,28.0,-1.6666666666546577,0.4
28,87.0,29.0,-1.6666666666618635,0.4
29,87.0,30.0,-1.6666666666647458,0.4
30,87.0,31.0,-1.6666666666658987,0.4
31,87.0,32.0,-1.6666666666663599,0.4
32,87.0,33.0,-1.6666666666665444,0.4
33,87.0,34.0,-1.6666666666666181,0.4
34,87.0,35.0,-1.6666666666666476,0.4
35,87.0,36.0,-1.6666666666666594,0.4
36,87.0,37.0,-1.666666666666664,0.4
37,87.0,38.0,-1.666666666666666,0.4
38,87.0,39.0,-1.6666666666666667,0.4
39,87.0,40.0,-1.666666666666667,0.4
40,87.0,41.0,-1.6666666666666672,0.4
41,87.0,42.0,-1.6666666666666672,0.4
42,87.0,43.0,-1.6666666666666672,0.4
43,87.0,44.0,-1.6666666666666672,0.4
44,87.0,45.0,-1.6666666666666672,0.4
45,87.0,46.0,-1.6666666666666672,0.4
46,87.0,47.0,-1.6666666666666672,0.4
47,87.0,48.0,-1.6666666666666672,0.4
48,87.0,49.0,-1.6666666666666672,0.4
49,87.0,50.0,-1.6666666666666672,0.4
50,87.0,51.0,-1.6666666666666672,0.4
51,87.0,52.0,-1.6666666666666672,0.4
52,87.0,53.0,-1.6666666666666672,0.4
53,87.0,54.0,-1.6666666666666672,0.4
54,87.0,55.0,-1.6666666666666672,0.4
55,87.0,56.0,-1.6666666666666672,0.4
56,87.0,57.0,-1.6666666666666672,0.4
57,87.0,58.0,-1.6666666666666672,0.4
58,87.0,59.0,-1.6666666666666672,0.4
59,87.0,60.0,-1.6666666666666672,0.4
60,87.0,61.0,-1.6666666666666672,0.4
61,87.0,62.0,-1.6666666666666672,0.4
62,87.0,63.0,-1.6666666666666672,0.4
63,87.0,64.0,-1.6666666666666672,0.4
64,87.0,65.0,-1.6666666666666672,0.4
65,87.0,66.0,-1.6666666666666672,0.4
66,87.0,67.0,-1.6666666666666672,0.4
67,87.0,68.0,-1.6666666666666672,0.4
68,87.0,69.0,-1.6666666666666672,0.4
69,87.0,70.0,-1.6666666666666672,0.4
70,87.0,71.0,-1.6666666666666672,0.4
71,87.0,72.0,-1.6666666666666672,0.4
72,87.0,73.0,-1.6666666666666672,0.4
73,87.0,74.0,-1.6666666666666672,0.4
74,87.0,75.0,-1.6666666666666672,0.4
75,87.0,76.0,-1.6666666666666672,0.4
76,87.0,77.0,-1.6666666666666672,0.4
77,87.0,78.0,-1.6666666666666672,0.4
78,87.0,79.0,-1.6666666666666672,0.4
79,87.0,80.0,-1.6666666666666672,0.4
80,87.0,81.0,-1.6666666666666672,0.4
81,87.0,82.0,-1.6666666666666672,0.4
82,87.0,83.0,-1.6666666666666672,0.4
83,87.0,84.0,-1.6666666666666672,0.4
84,87.0,85.0,-1.6666666666666672,0.4
85,87.0,86.0,-1.6666666666666672,0.4
86,87.0,87.0,-1.6666666666666672,0.4
87,87.0,88.0,-1.6666666666666672,0.4
88,87.0,89.0,-1.6666666666666672,0.4
89,87.0,90.0,-1.6666666666666672,0.4
90,87.0,91.0,-1.6666666666666672,0.4
91,87.0,92.0,-1.6666666666666672,0.4
92,87.0,93.0,-1.6666666666666672,0.4
93,87.0,94.0,-1.6666666666666672,0.4
94,87.0,95.0,-1.6666666666666672,0.4
95,87.0,96.0,-1.6666666666666672,0.4
96,87.0,97.0,-1.6666666666666672,0.4
97,87.0,98.0,-1.6666666666666672,0.4
98,87.0,99.0,-1.6666666666666672,0.4
99,87.0,100.0,-1.6666666666666672,0.4
100,87.0,101.0,-1.6666666666666672,0.4
101,87.0,102.0,-1.6666666666666672,0.4
102,87.0,103.0,-1.6666666666666672,0.4
103,87.0,104.0,-1.6666666666666672,0.4
104,87.0,105.0,-1.6666666666666672,0.4
105,87.0,106.0,-1.6666666666666672,0.4
106,87.0,107.0,-1.6666666666666672,0.4
107,87.0,108.0,-1.6666666666666672,0.4
108,87.0,109.0,-1.6666666666666672,0.4
109,87.0,110.0,-1.6666666666666672,0.4
110,87.0,111.0,-1.6666666666666672,0.4
111,87.0,112.0,-1.6666666666666672,0.4
112,87.0,113.0,-1.6666666666666672,0.4
113,87.0,114.0,-1.6666666666666672,0.4
114,87.0,115.0,-1.6666666666666672,0.4
115,87.0,116.0,-1.6666666666666672,0.4
116,87.0,117.0,-1.6666666666666672,0.4
117,87.0,118.0,-1.6666666666666672,0.4
118,87.0,119.0,-1.6666666666666672,0.4
119,87.0,120.0,-1.6666666666666672,0.4
120,87.0,121.0,-1.6666666666666672,0.4
121,87.0,122.0,-1.6666666666666672,0.4
122,87.0,123.0,-1.6666666666666672,0.4
123,87.0,124.0,-1.6666666666666672,0.4
124,87.0,125.0,-1.6666666666666672,0.4
125,87.0,126.0,-1.6666666666666672,0.4
126,87.0,127.0,-1.6666666666666672,0.4
127,87.0,128.0,-1.6666666666666672,0.4
128,87.0,129.0,-1.6666666666666672,0.4
129,87.0,130.0,-1.6666666666666672,0.4
130,87.0,131.0,-1.6666666666666672,0.4
131,87.0,132.0,-1.6666666666666672,0.4
132,87.0,133.0,-1.6666666666666672,0.4
133,87.0,134.0,-1.6666666666666672,0.4
134,87.0,135.0,-1.6666666666666672,0.4
135,87.0,136.0,-1.6666666666666672,0.4
136,87.0,137.0,-1.6666666666666672,0.4
137,87.0,138.0,-1.6666666666666672,0.4
138,87.0,139.0,-1.6666666666666672,0.4
139,87.0,140.0,-1.6666666666666672,0.4
140,87.0,141.0,-1.6666666666666672,0.4
141,87.0,142.0,-1.6666666666666672,0.4
142,87.0,143.0,-1.6666666666666672,0.4
143,87.0,144.0,-1.6666666666666672,0.4
144,87.0,145.0,-1.6666666666666672,0.4
145,87.0,146.0,-1.6666666666666672,0.4
146,87.0,147.0,-1.6666666666666672,0.4
147,87.0,148.0,-1.6666666666666672,0.4
148,87.0,149.0,-1.6666666666666672,0.4
149,87.0,150.0,-1.6666666666666672,0.4
150,87.0,151.0,-1.6666666666666672,0.4
151,87.0,152.0,-1.6666666666666672,0.4
152,87.0,153.0,-1.6666666666666672,0.4
153,87.0,154.0,-1.6666666666666672,0.4
154,87.0,155.0,-1.6666666666666672,0.4
155,87.0,156.0,-1.6666666666666672,0.4
156,87.0,157.0,-1.6666666666666672,0.4
157,87.0,158.0,-1.6666666666666672,0.4
158,87.0,159.0,-1.6666666666666672,0.4
159,87.0,160.0,-1.6666666666666672,0.4
160,87.0,161.0,-1.6666666666666672,0.4
161,87.0,162.0,-1.6666666666666672,0.4
162,87.0,163.0,-1.6666666666666672,0.4
163,87.0,164.0,-1.6666666666666672,0.4
164,87.0,165.0,-1.6666666666666672,0.4
165,87.0,166.0,-1.6666666666666672,0.4
166,87.0,167.0,-1.6666666666666672,0.4
167,87.0,168.0,-1.6666666666666672,0.4
168,87.0,169.0,-1.6666666666666672,0.4
169,87.0,170.0,-1.6666666666666672,0.4
170,87.0,171.0,-1.6666666666666672,0.4
171,87.0,172.0,-1.6666666666666672,0.4
172,87.0,173.0,-1.6666666666666672,0.4
173,87.0,174.0,-1.6666666666666672,0.4
174,87.0,175.0,-1.6666666666666672,0.4
175,87.0,176.0,-1.6666666666666672,0.4
176,87.0,177.0,-1.6666666666666672,0.4
