,episode,iteration,reward,gamma
0,56.0,1.0,-1.0,0.5
1,56.0,2.0,-1.5,0.5
2,56.0,3.0,-1.75,0.5
3,56.0,4.0,-1.875,0.5
4,56.0,5.0,-1.9375,0.5
5,56.0,6.0,-1.96875,0.5
6,56.0,7.0,-1.984375,0.5
7,56.0,8.0,-1.9921875,0.5
8,56.0,9.0,-1.99609375,0.5
9,56.0,10.0,-1.998046875,0.5
10,56.0,11.0,-1.9990234375,0.5
11,56.0,12.0,-1.99951171875,0.5
12,56.0,13.0,-1.999755859375,0.5
13,56.0,14.0,-1.9998779296875,0.5
14,56.0,15.0,-1.99993896484375,0.5
15,56.0,16.0,-1.999969482421875,0.5
16,56.0,17.0,-1.9999847412109375,0.5
17,56.0,18.0,-1.9999923706054688,0.5
18,56.0,19.0,-1.9999961853027344,0.5
19,56.0,20.0,-1.9999980926513672,0.5
20,56.0,21.0,-1.9999990463256836,0.5
21,56.0,22.0,-1.9999995231628418,0.5
22,56.0,23.0,-1.999999761581421,0.5
23,56.0,24.0,-1.9999998807907104,0.5
24,56.0,25.0,-1.9999999403953552,0.5
25,56.0,26.0,-1.9999999701976776,0.5
26,56.0,27.0,-1.9999999850988388,0.5
27,56.0,28.0,-1.9999999925494194,0.5
28,56.0,29.0,-1.9999999962747097,0.5
29,56.0,30.0,-1.9999999981373549,0.5
30,56.0,31.0,-1.9999999990686774,0.5
31,56.0,32.0,-1.9999999995343387,0.5
32,56.0,33.0,-1.9999999997671694,0.5
33,56.0,34.0,-1.9999999998835847,0.5
34,56.0,35.0,-1.9999999999417923,0.5
35,56.0,36.0,-1.9999999999708962,0.5
36,56.0,37.0,-1.999999999985448,0.5
37,56.0,38.0,-1.999999999992724,0.5
38,56.0,39.0,-1.999999999996362,0.5
39,56.0,40.0,-1.999999999998181,0.5
40,56.0,41.0,-1.9999999999990905,0.5
41,56.0,42.0,-1.9999999999995453,0.5
42,56.0,43.0,-1.9999999999997726,0.5
43,56.0,44.0,-1.9999999999998863,0.5
44,56.0,45.0,-1.9999999999999432,0.5
45,56.0,46.0,-1.9999999999999716,0.5
46,56.0,47.0,-1.9999999999999858,0.5
