,episode,iteration,reward,gamma
0,81.0,1.0,-1.0,0.4
1,81.0,2.0,-1.4,0.4
2,81.0,3.0,-1.56,0.4
3,81.0,4.0,-1.624,0.4
4,81.0,5.0,-1.6496000000000002,0.4
5,81.0,6.0,-1.6598400000000002,0.4
6,81.0,7.0,-1.6639360000000003,0.4
7,81.0,8.0,-1.6655744000000003,0.4
8,81.0,9.0,-1.6662297600000004,0.4
9,81.0,10.0,-1.6664919040000004,0.4
10,81.0,11.0,-1.6665967616000004,0.4
11,81.0,12.0,-1.6666387046400004,0.4
12,81.0,13.0,-1.6666554818560004,0.4
13,81.0,14.0,-1.6666621927424004,0.4
14,81.0,15.0,-1.6666648770969603,0.4
15,81.0,16.0,-1.6666659508387842,0.4
16,81.0,17.0,-1.6666663803355137,0.4
17,81.0,18.0,-1.6666665521342057,0.4
18,81.0,19.0,-1.6666666208536824,0.4
19,81.0,20.0,-1.6666666483414732,0.4
20,81.0,21.0,-1.6666666593365895,0.4
21,81.0,22.0,-1.6666666637346361,0.4
22,81.0,23.0,-1.6666666654938547,0.4
23,81.0,24.0,-1.6666666661975422,0.4
24,81.0,25.0,-1.6666666664790173,0.4
25,81.0,26.0,-1.6666666665916072,0.4
26,81.0,27.0,-1.6666666666366432,0.4
27,81.0,28.0,-1.6666666666546577,0.4
28,81.0,29.0,-1.6666666666618635,0.4
29,81.0,30.0,-1.6666666666647458,0.4
30,81.0,31.0,-1.6666666666658987,0.4
31,81.0,32.0,-1.6666666666663599,0.4
32,81.0,33.0,-1.6666666666665444,0.4
33,81.0,34.0,-1.6666666666666181,0.4
34,81.0,35.0,-1.6666666666666476,0.4
35,81.0,36.0,-1.6666666666666594,0.4
36,81.0,37.0,-1.666666666666664,0.4
37,81.0,38.0,-1.666666666666666,0.4
38,81.0,39.0,-1.6666666666666667,0.4
39,81.0,40.0,-1.666666666666667,0.4
40,81.0,41.0,-1.6666666666666672,0.4
41,81.0,42.0,-1.6666666666666672,0.4
42,81.0,43.0,-1.6666666666666672,0.4
43,81.0,44.0,-1.6666666666666672,0.4
44,81.0,45.0,-1.6666666666666672,0.4
45,81.0,46.0,-1.6666666666666672,0.4
46,81.0,47.0,-1.6666666666666672,0.4
47,81.0,48.0,-1.6666666666666672,0.4
48,81.0,49.0,-1.6666666666666672,0.4
49,81.0,50.0,-1.6666666666666672,0.4
50,81.0,51.0,-1.6666666666666672,0.4
51,81.0,52.0,-1.6666666666666672,0.4
52,81.0,53.0,-1.6666666666666672,0.4
53,81.0,54.0,-1.6666666666666672,0.4
54,81.0,55.0,-1.6666666666666672,0.4
55,81.0,56.0,-1.6666666666666672,0.4
56,81.0,57.0,-1.6666666666666672,0.4
57,81.0,58.0,-1.6666666666666672,0.4
58,81.0,59.0,-1.6666666666666672,0.4
59,81.0,60.0,-1.6666666666666672,0.4
60,81.0,61.0,-1.6666666666666672,0.4
61,81.0,62.0,-1.6666666666666672,0.4
62,81.0,63.0,-1.6666666666666672,0.4
63,81.0,64.0,-1.6666666666666672,0.4
64,81.0,65.0,-1.6666666666666672,0.4
65,81.0,66.0,-1.6666666666666672,0.4
66,81.0,67.0,-1.6666666666666672,0.4
67,81.0,68.0,-1.6666666666666672,0.4
68,81.0,69.0,-1.6666666666666672,0.4
69,81.0,70.0,-1.6666666666666672,0.4
70,81.0,71.0,-1.6666666666666672,0.4
71,81.0,72.0,-1.6666666666666672,0.4
72,81.0,73.0,-1.6666666666666672,0.4
