,episode,iteration,reward,gamma
0,27.0,1.0,-1.0,0.4
1,27.0,2.0,-1.4,0.4
2,27.0,3.0,-1.56,0.4
3,27.0,4.0,-1.624,0.4
4,27.0,5.0,-1.6496000000000002,0.4
5,27.0,6.0,-1.6598400000000002,0.4
6,27.0,7.0,-1.6639360000000003,0.4
7,27.0,8.0,-1.6655744000000003,0.4
8,27.0,9.0,-1.6662297600000004,0.4
9,27.0,10.0,-1.6664919040000004,0.4
10,27.0,11.0,-1.6665967616000004,0.4
11,27.0,12.0,-1.6666387046400004,0.4
12,27.0,13.0,-1.6666554818560004,0.4
13,27.0,14.0,-1.6666621927424004,0.4
14,27.0,15.0,-1.6666648770969603,0.4
15,27.0,16.0,-1.6666659508387842,0.4
16,27.0,17.0,-1.6666663803355137,0.4
17,27.0,18.0,-1.6666665521342057,0.4
18,27.0,19.0,-1.6666666208536824,0.4
19,27.0,20.0,-1.6666666483414732,0.4
20,27.0,21.0,-1.6666666593365895,0.4
21,27.0,22.0,-1.6666666637346361,0.4
22,27.0,23.0,-1.6666666654938547,0.4
23,27.0,24.0,-1.6666666661975422,0.4
24,27.0,25.0,-1.6666666664790173,0.4
25,27.0,26.0,-1.6666666665916072,0.4
26,27.0,27.0,-1.6666666666366432,0.4
27,27.0,28.0,-1.6666666666546577,0.4
28,27.0,29.0,-1.6666666666618635,0.4
29,27.0,30.0,-1.6666666666647458,0.4
30,27.0,31.0,-1.6666666666658987,0.4
31,27.0,32.0,-1.6666666666663599,0.4
32,27.0,33.0,-1.6666666666665444,0.4
33,27.0,34.0,-1.6666666666666181,0.4
34,27.0,35.0,-1.6666666666666476,0.4
35,27.0,36.0,-1.6666666666666594,0.4
36,27.0,37.0,-1.666666666666664,0.4
37,27.0,38.0,-1.666666666666666,0.4
38,27.0,39.0,-1.6666666666666667,0.4
39,27.0,40.0,-1.666666666666667,0.4
40,27.0,41.0,-1.6666666666666672,0.4
41,27.0,42.0,-1.6666666666666672,0.4
42,27.0,43.0,-1.6666666666666672,0.4
43,27.0,44.0,-1.6666666666666672,0.4
44,27.0,45.0,-1.6666666666666672,0.4
45,27.0,46.0,-1.6666666666666672,0.4
46,27.0,47.0,-1.6666666666666672,0.4
47,27.0,48.0,-1.6666666666666672,0.4
48,27.0,49.0,-1.6666666666666672,0.4
49,27.0,50.0,-1.6666666666666672,0.4
50,27.0,51.0,-1.6666666666666672,0.4
51,27.0,52.0,-1.6666666666666672,0.4
52,27.0,53.0,-1.6666666666666672,0.4
53,27.0,54.0,-1.6666666666666672,0.4
54,27.0,55.0,-1.6666666666666672,0.4
55,27.0,56.0,-1.6666666666666672,0.4
56,27.0,57.0,-1.6666666666666672,0.4
57,27.0,58.0,-1.6666666666666672,0.4
58,27.0,59.0,-1.6666666666666672,0.4
59,27.0,60.0,-1.6666666666666672,0.4
60,27.0,61.0,-1.6666666666666672,0.4
61,27.0,62.0,-1.6666666666666672,0.4
62,27.0,63.0,-1.6666666666666672,0.4
63,27.0,64.0,-1.6666666666666672,0.4
64,27.0,65.0,-1.6666666666666672,0.4
65,27.0,66.0,-1.6666666666666672,0.4
66,27.0,67.0,-1.6666666666666672,0.4
67,27.0,68.0,-1.6666666666666672,0.4
68,27.0,69.0,-1.6666666666666672,0.4
69,27.0,70.0,-1.6666666666666672,0.4
70,27.0,71.0,-1.6666666666666672,0.4
71,27.0,72.0,-1.6666666666666672,0.4
72,27.0,73.0,-1.6666666666666672,0.4
73,27.0,74.0,-1.6666666666666672,0.4
74,27.0,75.0,-1.6666666666666672,0.4
75,27.0,76.0,-1.6666666666666672,0.4
76,27.0,77.0,-1.6666666666666672,0.4
77,27.0,78.0,-1.6666666666666672,0.4
78,27.0,79.0,-1.6666666666666672,0.4
79,27.0,80.0,-1.6666666666666672,0.4
80,27.0,81.0,-1.6666666666666672,0.4
81,27.0,82.0,-1.6666666666666672,0.4
82,27.0,83.0,-1.6666666666666672,0.4
83,27.0,84.0,-1.6666666666666672,0.4
84,27.0,85.0,-1.6666666666666672,0.4
85,27.0,86.0,-1.6666666666666672,0.4
86,27.0,87.0,-1.6666666666666672,0.4
87,27.0,88.0,-1.6666666666666672,0.4
88,27.0,89.0,-1.6666666666666672,0.4
89,27.0,90.0,-1.6666666666666672,0.4
90,27.0,91.0,-1.6666666666666672,0.4
91,27.0,92.0,-1.6666666666666672,0.4
92,27.0,93.0,-1.6666666666666672,0.4
93,27.0,94.0,-1.6666666666666672,0.4
94,27.0,95.0,-1.6666666666666672,0.4
95,27.0,96.0,-1.6666666666666672,0.4
96,27.0,97.0,-1.6666666666666672,0.4
97,27.0,98.0,-1.6666666666666672,0.4
98,27.0,99.0,-1.6666666666666672,0.4
99,27.0,100.0,-1.6666666666666672,0.4
100,27.0,101.0,-1.6666666666666672,0.4
101,27.0,102.0,-1.6666666666666672,0.4
102,27.0,103.0,-1.6666666666666672,0.4
103,27.0,104.0,-1.6666666666666672,0.4
104,27.0,105.0,-1.6666666666666672,0.4
105,27.0,106.0,-1.6666666666666672,0.4
106,27.0,107.0,-1.6666666666666672,0.4
107,27.0,108.0,-1.6666666666666672,0.4
108,27.0,109.0,-1.6666666666666672,0.4
109,27.0,110.0,-1.6666666666666672,0.4
110,27.0,111.0,-1.6666666666666672,0.4
111,27.0,112.0,-1.6666666666666672,0.4
112,27.0,113.0,-1.6666666666666672,0.4
113,27.0,114.0,-1.6666666666666672,0.4
114,27.0,115.0,-1.6666666666666672,0.4
115,27.0,116.0,-1.6666666666666672,0.4
116,27.0,117.0,-1.6666666666666672,0.4
117,27.0,118.0,-1.6666666666666672,0.4
118,27.0,119.0,-1.6666666666666672,0.4
119,27.0,120.0,-1.6666666666666672,0.4
120,27.0,121.0,-1.6666666666666672,0.4
121,27.0,122.0,-1.6666666666666672,0.4
122,27.0,123.0,-1.6666666666666672,0.4
123,27.0,124.0,-1.6666666666666672,0.4
124,27.0,125.0,-1.6666666666666672,0.4
125,27.0,126.0,-1.6666666666666672,0.4
126,27.0,127.0,-1.6666666666666672,0.4
127,27.0,128.0,-1.6666666666666672,0.4
128,27.0,129.0,-1.6666666666666672,0.4
129,27.0,130.0,-1.6666666666666672,0.4
130,27.0,131.0,-1.6666666666666672,0.4
131,27.0,132.0,-1.6666666666666672,0.4
132,27.0,133.0,-1.6666666666666672,0.4
133,27.0,134.0,-1.6666666666666672,0.4
134,27.0,135.0,-1.6666666666666672,0.4
135,27.0,136.0,-1.6666666666666672,0.4
136,27.0,137.0,-1.6666666666666672,0.4
137,27.0,138.0,-1.6666666666666672,0.4
138,27.0,139.0,-1.6666666666666672,0.4
139,27.0,140.0,-1.6666666666666672,0.4
140,27.0,141.0,-1.6666666666666672,0.4
141,27.0,142.0,-1.6666666666666672,0.4
142,27.0,143.0,-1.6666666666666672,0.4
143,27.0,144.0,-1.6666666666666672,0.4
