,episode,iteration,reward,gamma
0,80.0,1.0,-1.0,0.4
1,80.0,2.0,-1.4,0.4
2,80.0,3.0,-1.56,0.4
3,80.0,4.0,-1.624,0.4
4,80.0,5.0,-1.6496000000000002,0.4
5,80.0,6.0,-1.6598400000000002,0.4
6,80.0,7.0,-1.6639360000000003,0.4
7,80.0,8.0,-1.6655744000000003,0.4
8,80.0,9.0,-1.6662297600000004,0.4
9,80.0,10.0,-1.6664919040000004,0.4
10,80.0,11.0,-1.6665967616000004,0.4
11,80.0,12.0,-1.6666387046400004,0.4
12,80.0,13.0,-1.6666554818560004,0.4
13,80.0,14.0,-1.6666621927424004,0.4
14,80.0,15.0,-1.6666648770969603,0.4
15,80.0,16.0,-1.6666659508387842,0.4
16,80.0,17.0,-1.6666663803355137,0.4
17,80.0,18.0,-1.6666665521342057,0.4
18,80.0,19.0,-1.6666666208536824,0.4
19,80.0,20.0,-1.6666666483414732,0.4
20,80.0,21.0,-1.6666666593365895,0.4
21,80.0,22.0,-1.6666666637346361,0.4
22,80.0,23.0,-1.6666666654938547,0.4
23,80.0,24.0,-1.6666666661975422,0.4
24,80.0,25.0,-1.6666666664790173,0.4
25,80.0,26.0,-1.6666666665916072,0.4
26,80.0,27.0,-1.6666666666366432,0.4
27,80.0,28.0,-1.6666666666546577,0.4
28,80.0,29.0,-1.6666666666618635,0.4
29,80.0,30.0,-1.6666666666647458,0.4
30,80.0,31.0,-1.6666666666658987,0.4
31,80.0,32.0,-1.6666666666663599,0.4
32,80.0,33.0,-1.6666666666665444,0.4
33,80.0,34.0,-1.6666666666666181,0.4
34,80.0,35.0,-1.6666666666666476,0.4
35,80.0,36.0,-1.6666666666666594,0.4
36,80.0,37.0,-1.666666666666664,0.4
37,80.0,38.0,-1.666666666666666,0.4
38,80.0,39.0,-1.6666666666666667,0.4
39,80.0,40.0,-1.666666666666667,0.4
40,80.0,41.0,-1.6666666666666672,0.4
41,80.0,42.0,-1.6666666666666672,0.4
42,80.0,43.0,-1.6666666666666672,0.4
43,80.0,44.0,-1.6666666666666672,0.4
44,80.0,45.0,-1.6666666666666672,0.4
45,80.0,46.0,-1.6666666666666672,0.4
46,80.0,47.0,-1.6666666666666672,0.4
47,80.0,48.0,-1.6666666666666672,0.4
48,80.0,49.0,-1.6666666666666672,0.4
49,80.0,50.0,-1.6666666666666672,0.4
50,80.0,51.0,-1.6666666666666672,0.4
51,80.0,52.0,-1.6666666666666672,0.4
52,80.0,53.0,-1.6666666666666672,0.4
53,80.0,54.0,-1.6666666666666672,0.4
54,80.0,55.0,-1.6666666666666672,0.4
55,80.0,56.0,-1.6666666666666672,0.4
56,80.0,57.0,-1.6666666666666672,0.4
57,80.0,58.0,-1.6666666666666672,0.4
58,80.0,59.0,-1.6666666666666672,0.4
59,80.0,60.0,-1.6666666666666672,0.4
60,80.0,61.0,-1.6666666666666672,0.4
61,80.0,62.0,-1.6666666666666672,0.4
62,80.0,63.0,-1.6666666666666672,0.4
63,80.0,64.0,-1.6666666666666672,0.4
64,80.0,65.0,-1.6666666666666672,0.4
65,80.0,66.0,-1.6666666666666672,0.4
66,80.0,67.0,-1.6666666666666672,0.4
67,80.0,68.0,-1.6666666666666672,0.4
68,80.0,69.0,-1.6666666666666672,0.4
69,80.0,70.0,-1.6666666666666672,0.4
70,80.0,71.0,-1.6666666666666672,0.4
71,80.0,72.0,-1.6666666666666672,0.4
72,80.0,73.0,-1.6666666666666672,0.4
73,80.0,74.0,-1.6666666666666672,0.4
74,80.0,75.0,-1.6666666666666672,0.4
75,80.0,76.0,-1.6666666666666672,0.4
76,80.0,77.0,-1.6666666666666672,0.4
77,80.0,78.0,-1.6666666666666672,0.4
78,80.0,79.0,-1.6666666666666672,0.4
79,80.0,80.0,-1.6666666666666672,0.4
80,80.0,81.0,-1.6666666666666672,0.4
81,80.0,82.0,-1.6666666666666672,0.4
82,80.0,83.0,-1.6666666666666672,0.4
83,80.0,84.0,-1.6666666666666672,0.4
84,80.0,85.0,-1.6666666666666672,0.4
85,80.0,86.0,-1.6666666666666672,0.4
86,80.0,87.0,-1.6666666666666672,0.4
87,80.0,88.0,-1.6666666666666672,0.4
88,80.0,89.0,-1.6666666666666672,0.4
89,80.0,90.0,-1.6666666666666672,0.4
90,80.0,91.0,-1.6666666666666672,0.4
91,80.0,92.0,-1.6666666666666672,0.4
92,80.0,93.0,-1.6666666666666672,0.4
93,80.0,94.0,-1.6666666666666672,0.4
94,80.0,95.0,-1.6666666666666672,0.4
95,80.0,96.0,-1.6666666666666672,0.4
96,80.0,97.0,-1.6666666666666672,0.4
97,80.0,98.0,-1.6666666666666672,0.4
98,80.0,99.0,-1.6666666666666672,0.4
99,80.0,100.0,-1.6666666666666672,0.4
100,80.0,101.0,-1.6666666666666672,0.4
101,80.0,102.0,-1.6666666666666672,0.4
102,80.0,103.0,-1.6666666666666672,0.4
103,80.0,104.0,-1.6666666666666672,0.4
104,80.0,105.0,-1.6666666666666672,0.4
105,80.0,106.0,-1.6666666666666672,0.4
106,80.0,107.0,-1.6666666666666672,0.4
107,80.0,108.0,-1.6666666666666672,0.4
108,80.0,109.0,-1.6666666666666672,0.4
109,80.0,110.0,-1.6666666666666672,0.4
110,80.0,111.0,-1.6666666666666672,0.4
111,80.0,112.0,-1.6666666666666672,0.4
112,80.0,113.0,-1.6666666666666672,0.4
113,80.0,114.0,-1.6666666666666672,0.4
114,80.0,115.0,-1.6666666666666672,0.4
115,80.0,116.0,-1.6666666666666672,0.4
116,80.0,117.0,-1.6666666666666672,0.4
117,80.0,118.0,-1.6666666666666672,0.4
118,80.0,119.0,-1.6666666666666672,0.4
119,80.0,120.0,-1.6666666666666672,0.4
120,80.0,121.0,-1.6666666666666672,0.4
121,80.0,122.0,-1.6666666666666672,0.4
122,80.0,123.0,-1.6666666666666672,0.4
123,80.0,124.0,-1.6666666666666672,0.4
124,80.0,125.0,-1.6666666666666672,0.4
125,80.0,126.0,-1.6666666666666672,0.4
126,80.0,127.0,-1.6666666666666672,0.4
127,80.0,128.0,-1.6666666666666672,0.4
128,80.0,129.0,-1.6666666666666672,0.4
129,80.0,130.0,-1.6666666666666672,0.4
130,80.0,131.0,-1.6666666666666672,0.4
131,80.0,132.0,-1.6666666666666672,0.4
132,80.0,133.0,-1.6666666666666672,0.4
133,80.0,134.0,-1.6666666666666672,0.4
134,80.0,135.0,-1.6666666666666672,0.4
135,80.0,136.0,-1.6666666666666672,0.4
136,80.0,137.0,-1.6666666666666672,0.4
137,80.0,138.0,-1.6666666666666672,0.4
138,80.0,139.0,-1.6666666666666672,0.4
139,80.0,140.0,-1.6666666666666672,0.4
140,80.0,141.0,-1.6666666666666672,0.4
141,80.0,142.0,-1.6666666666666672,0.4
142,80.0,143.0,-1.6666666666666672,0.4
143,80.0,144.0,-1.6666666666666672,0.4
144,80.0,145.0,-1.6666666666666672,0.4
145,80.0,146.0,-1.6666666666666672,0.4
146,80.0,147.0,-1.6666666666666672,0.4
147,80.0,148.0,-1.6666666666666672,0.4
148,80.0,149.0,-1.6666666666666672,0.4
149,80.0,150.0,-1.6666666666666672,0.4
150,80.0,151.0,-1.6666666666666672,0.4
151,80.0,152.0,-1.6666666666666672,0.4
152,80.0,153.0,-1.6666666666666672,0.4
153,80.0,154.0,-1.6666666666666672,0.4
154,80.0,155.0,-1.6666666666666672,0.4
155,80.0,156.0,-1.6666666666666672,0.4
156,80.0,157.0,-1.6666666666666672,0.4
157,80.0,158.0,-1.6666666666666672,0.4
158,80.0,159.0,-1.6666666666666672,0.4
159,80.0,160.0,-1.6666666666666672,0.4
160,80.0,161.0,-1.6666666666666672,0.4
161,80.0,162.0,-1.6666666666666672,0.4
162,80.0,163.0,-1.6666666666666672,0.4
163,80.0,164.0,-1.6666666666666672,0.4
164,80.0,165.0,-1.6666666666666672,0.4
165,80.0,166.0,-1.6666666666666672,0.4
166,80.0,167.0,-1.6666666666666672,0.4
167,80.0,168.0,-1.6666666666666672,0.4
168,80.0,169.0,-1.6666666666666672,0.4
169,80.0,170.0,-1.6666666666666672,0.4
170,80.0,171.0,-1.6666666666666672,0.4
171,80.0,172.0,-1.6666666666666672,0.4
172,80.0,173.0,-1.6666666666666672,0.4
173,80.0,174.0,-1.6666666666666672,0.4
174,80.0,175.0,-1.6666666666666672,0.4
175,80.0,176.0,-1.6666666666666672,0.4
176,80.0,177.0,-1.6666666666666672,0.4
177,80.0,178.0,-1.6666666666666672,0.4
178,80.0,179.0,-1.6666666666666672,0.4
179,80.0,180.0,-1.6666666666666672,0.4
180,80.0,181.0,-1.6666666666666672,0.4
181,80.0,182.0,-1.6666666666666672,0.4
182,80.0,183.0,-1.6666666666666672,0.4
183,80.0,184.0,-1.6666666666666672,0.4
184,80.0,185.0,-1.6666666666666672,0.4
185,80.0,186.0,-1.6666666666666672,0.4
186,80.0,187.0,-1.6666666666666672,0.4
187,80.0,188.0,-1.6666666666666672,0.4
188,80.0,189.0,-1.6666666666666672,0.4
189,80.0,190.0,-1.6666666666666672,0.4
190,80.0,191.0,-1.6666666666666672,0.4
191,80.0,192.0,-1.6666666666666672,0.4
192,80.0,193.0,-1.6666666666666672,0.4
193,80.0,194.0,-1.6666666666666672,0.4
194,80.0,195.0,-1.6666666666666672,0.4
195,80.0,196.0,-1.6666666666666672,0.4
196,80.0,197.0,-1.6666666666666672,0.4
197,80.0,198.0,-1.6666666666666672,0.4
198,80.0,199.0,-1.6666666666666672,0.4
199,80.0,200.0,-1.6666666666666672,0.4
